"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","COUNTERPART_COUNTRY","FREQUENCY","SCALE","2016","2016-Q1","2016-M01","2016-M02","2016-M03","2016-Q2","2016-M04","2016-M05","2016-M06","2016-Q3","2016-M07","2016-M08","2016-M09","2016-Q4","2016-M10","2016-M11","2016-M12","2017","2017-Q1","2017-M01","2017-M02","2017-M03","2017-Q2","2017-M04","2017-M05","2017-M06","2017-Q3","2017-M07","2017-M08","2017-M09","2017-Q4","2017-M10","2017-M11","2017-M12","2018","2018-Q1","2018-M01","2018-M02","2018-M03","2018-Q2","2018-M04","2018-M05","2018-M06","2018-Q3","2018-M07","2018-M08","2018-M09","2018-Q4","2018-M10","2018-M11","2018-M12","2019","2019-Q1","2019-M01","2019-M02","2019-M03","2019-Q2","2019-M04","2019-M05","2019-M06","2019-Q3","2019-M07","2019-M08","2019-M09","2019-Q4","2019-M10","2019-M11","2019-M12","2020","2020-Q1","2020-M01","2020-M02","2020-M03","2020-Q2","2020-M04","2020-M05","2020-M06","2020-Q3","2020-M07","2020-M08","2020-M09","2020-Q4","2020-M10","2020-M11","2020-M12","2021","2021-Q1","2021-M01","2021-M02","2021-M03","2021-Q2","2021-M04","2021-M05","2021-M06","2021-Q3","2021-M07","2021-M08","2021-M09","2021-Q4","2021-M10","2021-M11","2021-M12","2022","2022-Q1","2022-M01","2022-M02","2022-M03","2022-Q2","2022-M04","2022-M05","2022-M06","2022-Q3","2022-M07","2022-M08","2022-M09","2022-Q4","2022-M10","2022-M11","2022-M12","2023","2023-Q1","2023-M01","2023-M02","2023-M03","2023-Q2","2023-M04","2023-M05","2023-M06","2023-Q3","2023-M07","2023-M08","2023-M09","2023-Q4","2023-M10","2023-M11","2023-M12","2024","2024-Q1","2024-M01","2024-M02","2024-M03","2024-Q2","2024-M04","2024-M05","2024-M06","2024-Q3","2024-M07","2024-M08","2024-M09","2024-Q4","2024-M10","2024-M11","2024-M12","2025-Q1","2025-M01","2025-M02","2025-M03","2025-Q2","2025-M04","2025-M05","2025-M06","2025-M07","2025-M08"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.GAB.M","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Gabon","Monthly","Millions","","","1.454337","32.750687","0.339496","","0.383276","","0.939476","","8.075748","","4.353136","","0.232639","4.25539","0.727544","","","0.040017","12.068285","11.121648","","4.535435","1.154918","8.289008","","5.741755","7.492139","7.153192","","0.255691","1.785428","6.611937","","","5.755551","15.311219","1.569757","","0.38038","2.182878","1.45243","","12.804732","4.421166","2.219284","","0.576998","7.954755","19.490494","","","0.917223","1.24432","11.706796","","0.590343","2.244984","0.486817","","2.168847","5.050546","3.792086","","19.799512","6.526036","2.024354","","","1.593963","8.630124","0.603227","","1.664958","0.325542","3.371974","","2.877821","1.855377","1.223089","","3.411907","0.699774","1.272023","","","3.495713","5.885331","1.121256","","1.150454","1.105114","9.472021","","2.37672","1.362834","1.660832","","2.395961","1.217626","4.621046","","","17.053833","2.634172","3.580994","","8.973453","0.304675","5.184897","","2.044072","5.998169","9.169537","","4.486006","12.863177","2.148117","","","1.030953","5.120521","2.543577","","3.57803","1.409586","1.496275","","14.467658","5.115911","2.658327","","1.166334","0.242553","0.279535","","","2.867534","11.864526","0.444277","","0.394745","6.783931","","","11.326256","15.656604","9.5027","","5.778293","9.397934","1.580061","","0.66121","7.796164","13.777201","","0.478429","8.513542","6.324413","1.05127","7.266937"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.USA.M","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","United States","Monthly","Millions","","","5094.408491","5454.966659","5639.404092","","5509.193501","5931.044406","5903.543154","","5780.058659","6159.505792","5886.405652","","6128.362097","6095.352978","5721.025492","","","5830.229699","5577.022917","6583.511556","","6127.006669","6192.167327","6630.709536","","6097.130544","6075.018208","6227.482427","","5739.326258","6456.164255","6299.778379","","","6678.347788","6138.123382","7103.980464","","6426.361891","7529.758226","6571.744152","","6921.912582","7228.280127","6435.988399","","7768.239415","6950.202022","7833.494806","","","7243.072798","6326.194556","6747.821583","","6304.000759","7450.527828","6549.863831","","7346.481621","6950.512133","6046.976922","","6729.55062","6553.649608","6997.430641","","","6379.698327","6062.907261","7145.143428","","6761.209995","5538.887959","5765.63649","","5633.411351","5468.990831","5419.323019","","5848.197839","5807.53628","5811.166052","","","5771.18773","5996.718389","7487.246906","","6908.244386","6930.822001","7127.44186","","6718.287267","7065.557231","7067.008041","","6510.135166","7688.151397","7393.124294","","","6931.233872","7653.450039","8100.676661","","6931.753024","7343.587169","7337.005271","","7854.661726","8013.725643","7637.878477","","7289.343364","7417.567105","8129.833333","","","7420.630094","7080.424112","7924.649121","","6556.712414","7067.31707","6660.054735","","6888.18437","6780.541843","6459.13295","","6936.891413","6837.53944","7125.132689","","","7015.018517","6910.880851","7242.337176","","7355.429648","8022.396136","6843.309026","","7401.129791","6615.106536","7190.752934","","6862.709031","6644.083097","6806.888809","","6927.329108","6597.274385","7032.001964","","7079.123596","7480.585618","7334.038523","7943.047151","7337.871625"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.TUN.M","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Tunisia","Monthly","Millions","","","4.45272","7.341323","10.216312","","4.329777","5.810179","17.271747","","7.014414","5.010078","6.777481","","7.479327","5.234266","6.835353","","","3.333752","6.908792","6.766377","","5.548173","11.736388","5.991944","","6.786574","3.796358","6.390389","","7.525744","8.230737","11.332117","","","6.93298","4.935322","14.406482","","12.202609","7.476917","8.569688","","7.031453","56.385828","4.651634","","5.882758","4.586937","5.615692","","","3.868818","3.596973","30.029774","","7.18273","3.173468","6.731512","","9.095128","5.299594","6.548606","","9.947493","6.991322","7.715152","","","7.108186","8.551506","11.704137","","4.03541","2.881069","4.669337","","3.851575","2.962123","8.205621","","5.074404","4.88712","3.99293","","","6.032606","6.011225","6.311933","","7.259558","4.528914","5.48389","","13.406906","4.319639","3.447723","","2.309589","2.79787","6.116577","","","2.73841","3.78974","47.724915","","6.204654","4.682509","5.189262","","2.785249","9.616254","4.212297","","3.505681","5.995141","6.689774","","","4.41079","6.623537","4.99952","","9.259356","4.876445","6.396558","","7.61318","12.541835","4.105804","","2.433379","4.30749","10.598274","","","6.328933","6.838435","7.142149","","6.161999","2.674132","9.62966","","5.098493","1.944919","9.257987","","13.627839","12.446386","5.503782","","3.991207","4.354379","9.905809","","5.869518","3.880157","14.689273","6.629253","18.495586"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.KHM.M","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Cambodia","Monthly","Millions","","","94.150166","115.659734","123.054401","","91.2508","61.997416","86.056143","","99.140595","138.275261","130.650117","","92.165348","96.027831","76.675335","","","92.771163","113.897313","131.055741","","101.543739","67.649991","81.330391","","97.888872","124.093239","140.549396","","107.744477","97.74057","99.52485","","","124.642674","123.44512","147.61461","","127.703567","86.904017","98.288394","","143.909665","154.645678","173.227686","","170.359672","133.773838","120.983601","","","144.179818","143.974644","165.60512","","145.374326","109.986703","84.22775","","149.093302","160.645262","176.130053","","175.165758","143.473107","129.534635","","","150.560361","146.206885","179.221854","","153.248401","74.763288","87.949237","","121.964045","132.649846","163.24555","","148.597602","128.344054","128.27061","","","139.603318","154.31444","190.27529","","152.929127","72.867497","96.720109","","116.08596","188.417354","188.409506","","166.564244","134.045319","128.714663","","","144.300155","148.427888","195.701291","","150.737428","130.396565","123.676816","","145.220253","212.54279","214.640456","","164.118077","166.020816","129.999277","","","171.559709","181.095907","184.729645","","129.790909","113.475328","146.58084","","167.97123","177.670037","186.547902","","168.990305","154.214303","133.147036","","","187.160382","176.291075","209.622369","","171.466307","114.509747","133.275236","","177.600995","212.806031","214.369522","","197.099637","167.549128","166.464189","","241.158306","231.466297","233.267598","","178.702019","150.69451","155.407627","194.250255","224.787231"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.JOR.M","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Jordan","Monthly","Millions","","","55.084872","48.33011","62.81488","","65.21771","36.404402","63.409685","","57.777745","61.051728","59.2076","","46.732911","44.637016","33.01123","","","21.278414","43.276852","53.658695","","45.833585","19.534299","32.971931","","28.66904","47.560138","72.373062","","82.843813","44.518189","54.45616","","","43.218163","21.095906","45.970878","","31.403452","20.465964","34.137295","","24.547817","47.218406","64.692017","","47.66403","18.759872","27.226787","","","48.465839","51.744966","46.937198","","25.952769","26.462137","32.003387","","26.23756","24.051381","60.826218","","70.732501","62.750783","30.414646","","","43.460008","41.028477","41.344268","","34.093618","23.632644","40.146845","","68.364134","31.398565","61.476512","","74.93262","56.243118","48.807162","","","36.078381","33.252299","31.406947","","24.298561","20.566395","58.371551","","64.959003","25.655935","18.516011","","25.392038","43.97921","57.360464","","","71.517822","48.853832","55.854024","","63.096059","32.484172","32.968627","","34.300434","20.69265","39.075958","","37.079737","48.113086","39.066734","","","44.966082","37.928384","44.290854","","52.203331","39.933325","38.692613","","42.65514","38.122707","35.100302","","39.399253","53.095728","29.024364","","","43.141105","24.700277","50.032896","","40.386139","38.242551","35.126739","","27.260402","19.68466","46.243327","","49.857992","66.174566","47.378858","","39.781464","52.492447","44.984743","","57.337328","54.362646","53.31704","40.517447","38.414026"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.JOR.M","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Jordan","Monthly","Millions","","","10.008604","4.410297","0.972615","","1.00931","2.126456","3.502651","","0.908118","1.571289","1.435795","","4.486276","4.344598","1.186692","","","7.04339","1.829434","6.493509","","3.018326","6.742871","2.559278","","2.860641","1.867278","2.361493","","4.364594","1.204454","7.223901","","","2.273918","8.033823","2.572385","","2.633363","5.68159","7.022771","","2.042883","3.017542","1.634397","","4.487883","1.523061","10.018479","","","3.620235","1.505051","9.706194","","1.455798","1.174958","1.450781","","7.866734","2.402363","2.183207","","1.792535","1.105692","1.06491","","","4.274271","7.499771","1.388023","","1.51185","1.172038","0.997879","","1.023764","6.922422","1.879212","","1.037906","2.116914","1.074504","","","3.846768","6.233462","2.699531","","5.109511","7.771558","1.962982","","2.59883","2.381373","2.694222","","2.287101","5.852717","2.866662","","","16.759833","19.872832","15.085696","","2.840718","22.947635","1.125589","","3.6983","4.273937","26.620616","","27.689357","18.947752","2.917126","","","5.547149","3.466472","19.355355","","13.915565","17.842728","2.482145","","5.34006","3.363158","14.763213","","1.929529","2.171831","1.560448","","","10.652712","1.820839","13.736862","","0.911334","4.792419","1.674815","","2.43242","2.560916","3.542515","","5.262662","12.684825","7.396764","","5.819537","6.688699","4.917486","","5.41116","20.554166","2.860298","14.231724","6.120783"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.BIH.M","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Bosnia and Herzegovina","Monthly","Millions","","","0.077299","0.334016","0.115494","","0.524284","0.296996","0.249365","","0.209731","1.023027","0.318498","","0.145534","0.718898","0.118775","","","0.087416","1.865208","0.22713","","0.215015","0.2246","0.171416","","0.174796","0.164373","0.275823","","0.70311","0.155105","0.344189","","","0.169525","0.190018","0.346763","","0.355855","0.375455","0.287925","","0.202103","0.17299","0.153654","","0.146274","0.144977","0.201452","","","0.242386","0.217304","0.188641","","0.774897","1.132847","0.178119","","0.2347","0.377848","0.121983","","0.115951","0.298538","0.107581","","","0.108359","0.313102","0.225486","","0.054748","0.089904","0.123555","","0.232311","0.090549","0.084605","","0.169764","0.181994","0.561215","","","0.132368","0.188566","0.09561","","0.23986","0.102603","0.200216","","0.099559","0.195492","0.117167","","0.186507","0.136295","0.220435","","","0.058492","0.198264","0.15549","","0.156657","0.151918","0.686315","","0.205857","0.193283","0.102812","","0.106139","0.344924","0.475904","","","0.181972","0.241458","0.180388","","0.111142","0.056861","0.331641","","0.193203","0.260409","0.171254","","0.027366","0.09067","0.118008","","","0.124186","0.274041","0.256575","","0.275331","0.060928","0.462562","","0.222014","0.105818","1.349708","","0.079471","0.159139","0.295776","","1.314229","2.09166","0.043177","","0.144722","0.239607","0.148708","0.151256","0.125747"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.VEN.M","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Venezuela, República Bolivariana de","Monthly","Millions","","","23.300064","29.333551","1.814037","","1.309259","4.287076","3.75904","","0.665022","1.04796","3.030491","","2.599408","1.868005","1.493734","","","0.749464","74.94665","2.169738","","63.297732","2.171822","0.965314","","4.882321","0.770053","0.851529","","1.262865","0.83118","1.377297","","","0.587545","13.482581","3.255683","","0.946193","1.467282","1.166932","","1.636829","0.924866","0.853872","","1.976981","0.506652","2.688003","","","1.685403","5.997955","5.285821","","1.894374","6.112104","2.640301","","2.284959","2.389782","4.031046","","0.925387","4.075429","0.020421","","","3.901987","2.198082","9.875088","","5.739588","0.659454","5.224782","","0.969227","1.635397","4.887266","","1.325925","0.421119","0.564469","","","0.550435","1.171957","3.273247","","12.817333","0.605985","18.182575","","1.319997","1.125252","8.49246","","0.225914","0.211125","5.075382","","","10.308132","0.483135","1.250954","","0.87612","0.564051","2.261926","","1.95322","1.463137","1.085875","","6.674573","0.409347","0.594606","","","0.585556","0.375235","1.338374","","0.610519","1.743157","1.121186","","2.635463","2.635691","0.854461","","0.382634","0.434452","0.615887","","","1.280352","0.334762","0.897256","","2.799887","1.262006","1.628084","","1.440836","1.927234","0.818961","","1.328736","1.116385","0.653722","","3.521777","5.651597","3.417241","","3.319963","5.683386","9.494704","5.942002","6.782084"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.TLS.M","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Timor-Leste, Democratic Republic of","Monthly","Millions","","","0.045864","0.384723","0.183399","","0.154904","","","","","","","","0.054297","0.116191","0.054124","","","0.054484","0.196354","","","0.344824","0.117338","","","0.033561","0.067316","0.00373","","0.035757","0.094385","0.534469","","","0.111732","","0.22348","","","","","","","","","","0.198519","","0.394856","","","0.103038","0.113867","0.028811","","0.081145","","0.008523","","0.022912","0.016091","9.818233","","0.150661","0.091458","0.279566","","","0.117674","0.053431","0.137959","","","0.003421","5.38228","","","0.009996","6.414327","","0.035667","1.485571","0.229149","","","0.076146","0.168618","0.15781","","0.036038","16.781857","0.640674","","6.18308","1.008369","17.562507","","0.407436","23.400915","0.359693","","","0.152359","26.654796","2.374754","","6.562167","0.08065","0.001809","","","24.871469","5.598451","","0.11956","0.112939","8.03888","","","16.800309","2.985735","0.155539","","0.072607","0.053894","0.030271","","","","0.062287","","0.134237","4.112708","0.354846","","","0.093808","0.09385","0.044812","","0.168607","","","","","","","","0.24072","0.791928","0.179389","","0.153872","0.604741","0.076353","","0.009384","0.180496","","","0.004578"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.ALB.M","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Albania","Monthly","Millions","","","0.130762","0.126593","0.116768","","0.358086","0.204736","0.37984","","0.810293","0.238138","0.034431","","2.7201","0.137636","0.258086","","","0.229046","0.019094","0.105818","","0.087869","0.119244","0.145249","","2.344358","0.034436","0.125565","","0.445985","0.098739","0.081063","","","0.075062","0.091075","0.272706","","0.090382","0.071676","0.08139","","0.130005","0.059194","0.099646","","0.272587","0.071607","0.134473","","","0.005582","0.258211","0.105885","","0.440205","0.128435","0.115476","","0.143209","0.043972","0.138395","","0.165977","0.267663","0.066758","","","0.061125","0.05204","0.202045","","0.090429","0.086568","0.16042","","0.339643","0.07266","0.147146","","0.271691","0.328116","0.162751","","","0.170402","0.193956","0.058923","","0.214974","0.42459","0.827984","","0.473748","0.278625","0.136438","","0.130782","0.231394","0.319795","","","0.225521","0.179672","0.199857","","0.137833","0.105161","0.149758","","0.144526","0.325483","0.237176","","0.04758","0.098271","0.226144","","","0.493999","0.33674","0.238542","","0.51626","0.126857","0.26478","","0.316497","0.30137","0.403366","","0.568206","0.255333","0.443012","","","0.101588","0.100585","0.499796","","0.415347","0.292224","0.631646","","0.157117","0.249322","0.134485","","0.221178","0.228045","0.325635","","0.230984","0.192846","0.255961","","0.468892","0.308596","0.343678","0.174994","0.400733"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.BLR.M","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Belarus, Republic of","Monthly","Millions","","","1.318317","1.779037","2.33106","","0.816276","1.365505","9.413138","","0.898519","0.66269","2.269947","","0.816134","0.929436","1.118081","","","0.612009","1.341469","1.020435","","3.70573","1.68992","1.870802","","0.659334","1.215472","2.1295","","1.747059","2.922481","3.29557","","","1.587767","1.169429","3.028147","","3.999026","1.668947","2.959748","","3.090349","2.513699","1.558504","","1.929585","4.202349","1.717422","","","0.809632","1.386045","1.558648","","2.36972","1.401833","2.477905","","1.523922","1.791313","4.036582","","2.388622","2.092396","3.456733","","","1.130989","6.191894","1.529542","","0.931474","0.794795","1.830903","","2.90755","2.49574","20.871233","","3.03577","3.858205","4.123714","","","1.136812","1.820455","1.690388","","1.61949","3.625973","1.597706","","1.210336","2.829296","1.944241","","3.32794","1.225528","1.869887","","","2.774821","2.622932","0.465954","","0.069218","0.522446","0.613488","","0.596878","1.137144","0.591877","","4.660153","0.448509","4.671186","","","1.025882","1.419711","1.013317","","2.396456","0.29655","0.939171","","0.11809","1.696941","1.198187","","0.728285","1.161583","1.745825","","","0.473184","1.892404","0.382697","","1.303661","0.910226","0.73826","","0.601189","0.662368","0.298728","","0.556807","1.029976","0.803449","","0.678184","0.741627","1.873558","","1.484509","1.79846","2.193198","1.772913","1.236586"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.SYR.M","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Syrian Arab Republic","Monthly","Millions","","","1.186693","0.893554","0.870263","","0.516763","0.441069","0.632694","","0.266045","0.416662","0.924761","","0.327373","15.836412","0.502332","","","3.952645","1.306509","0.536772","","0.454026","0.631843","0.535842","","1.052328","0.551183","1.114952","","0.340741","0.622135","5.45967","","","0.857228","1.292941","2.776874","","0.657785","8.058778","1.164342","","0.722726","0.974362","0.930284","","0.826123","1.459569","1.117988","","","0.492191","1.029735","1.327626","","1.558661","0.966616","0.883848","","0.948527","1.12756","0.583724","","3.530743","1.148139","0.755102","","","0.8572","0.552332","3.444645","","0.818706","0.287599","0.478592","","0.33775","1.25084","0.320085","","0.2516","0.22545","0.238312","","","0.716796","0.65127","0.099706","","0.491037","1.02996","0.191252","","0.642412","0.258267","0.24758","","0.997657","0.10544","1.611518","","","0.337368","0.179785","0.093115","","0.806126","0.213558","0.54297","","0.295927","0.259305","0.158232","","0.539981","0.077286","0.260533","","","0.901212","0.157973","0.073253","","0.834611","0.547844","0.326038","","0.161444","0.060081","0.156438","","0.158921","0.047477","0.155646","","","0.093214","0.125774","0.200147","","0.221777","0.06374","0.104188","","0.490071","","0.591598","","0.138893","1.528705","0.316246","","0.090564","0.461906","2.012884","","0.440143","0.885429","0.818923","0.445267","0.820996"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.GUM.M","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Guam","Monthly","Millions","","","19.639552","18.965793","15.696081","","26.198024","15.641319","11.008152","","17.502881","18.202109","16.72351","","16.981251","22.148361","19.046381","","","19.732636","27.384017","12.632224","","18.244444","22.254468","7.799025","","20.890889","19.376971","24.471105","","6.569404","23.536955","17.009708","","","6.139205","38.653731","34.228884","","21.345996","4.778476","8.465149","","39.108604","22.771876","6.934037","","28.695172","27.625819","19.94611","","","6.53203","21.532667","8.516375","","5.413544","7.461494","14.591197","","29.455164","21.705044","22.845805","","55.165365","38.450293","6.814825","","","22.547409","15.164964","18.729727","","6.181012","2.200048","9.398643","","2.754407","12.097386","15.783619","","7.564701","5.446154","11.907262","","","3.756601","16.763422","14.838482","","6.513771","5.04147","6.815244","","6.122299","53.179858","5.797059","","19.068404","10.047878","8.6869","","","6.845907","37.69356","8.992854","","37.500083","5.276387","13.948519","","5.390469","7.785095","9.088994","","8.307929","5.842431","8.285981","","","5.590702","4.660631","8.4333","","7.792731","31.724232","12.354772","","6.761983","5.257236","20.777883","","6.454414","8.639733","20.615956","","","7.302577","12.193217","15.295338","","8.075175","11.754297","7.432545","","8.860776","6.426066","6.537826","","10.354084","7.640294","9.535502","","5.335626","8.05313","11.895351","","7.644323","6.977825","8.417519","9.340529","6.357664"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.BLZ.M","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Belize","Monthly","Millions","","","0.172933","0.916458","0.390022","","0.394452","0.318635","0.276912","","1.096699","0.895545","0.650012","","0.498577","0.913714","0.636422","","","0.305821","0.64652","0.582226","","0.584689","0.32658","1.564083","","0.178845","0.709997","0.990678","","1.001278","0.902856","0.369829","","","0.591192","0.761961","1.023392","","1.132546","0.76864","1.080916","","0.608445","0.426074","0.226796","","0.712374","1.112375","0.942732","","","0.456955","0.767682","0.284526","","0.703066","0.475179","0.424915","","0.577344","0.21554","0.089047","","0.799485","0.843635","0.44217","","","0.382203","0.565554","0.31537","","0.600889","0.584938","0.89898","","0.224898","0.347091","0.087482","","0.405009","0.401526","0.274784","","","0.217761","0.302152","","","0.480271","0.350564","0.275871","","0.206633","0.029162","0.184751","","0.576785","0.350498","0.437287","","","0.653691","0.332714","0.467726","","0.499577","0.467697","0.341423","","0.277714","0.272089","0.081701","","0.190947","0.546569","1.08042","","","0.44743","0.410382","0.150272","","1.095707","0.512106","0.942295","","0.467681","0.190492","0.297966","","","0.459445","0.506539","","","0.571411","0.92112","0.027923","","0.277339","0.184462","0.76384","","0.198748","0.207977","0.326894","","0.135391","0.378367","0.198331","","0.368515","0.427879","0.091899","","0.620505","0.09568","0.379951","0.470796","0.1034"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.SGP.M","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Singapore","Monthly","Millions","","","1399.204466","1433.768766","1725.34122","","1655.880678","1503.049541","1927.957746","","1577.52882","1582.986571","1632.66165","","1514.874872","1768.955166","2082.679856","","","1826.427651","1688.506243","2164.109009","","1705.046719","1790.478094","1827.232937","","1866.342958","2186.315633","1705.947253","","1905.166568","1921.75427","2062.135707","","","1965.850274","2011.691283","2286.747208","","1915.162054","2042.472382","1895.914425","","1953.761018","1808.930758","1701.346411","","1940.470415","1898.208646","2001.048659","","","1610.038175","1609.217354","2164.729358","","1773.995584","1269.208523","1778.739202","","1561.805952","1523.737183","1568.117251","","1727.140806","1872.325271","1697.927766","","","1541.232379","1825.279352","1487.168837","","1509.43512","1301.785621","1291.621191","","1328.79191","1128.26867","1376.555614","","1704.38502","1430.647353","1707.782897","","","1465.2819","1577.80754","1785.702638","","1716.814151","1577.962824","1557.626078","","1807.039641","1654.368407","1714.053557","","1723.954793","1724.711329","1725.381782","","","1629.467429","1593.302404","2089.073923","","2103.659551","1735.382715","1960.161724","","2328.327597","1934.492993","1857.72363","","1629.740529","1621.207954","1853.100057","","","1681.457709","1528.584867","1896.958519","","1865.533277","1519.999774","1797.53401","","1456.844199","1361.64122","1483.35137","","1322.310009","1336.508165","1559.622568","","","1270.852158","1451.502994","1609.100605","","1579.987104","1436.049128","1527.680046","","1973.303162","1621.781319","1680.298796","","1856.104187","1906.846591","1888.344157","","1839.608665","1822.233311","1750.647716","","1616.023189","1512.404921","2093.732656","1789.30566","1575.857371"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.WBG.M","OBS_VALUE","Japan","Trade balance goods, US dollar","West Bank and Gaza","Monthly","Millions","","","0.048519","0.052244","-0.107172","","0.051516","0.054904","0.982825","","0.051178","0.963838","0.103507","","0.0144","-0.042481","0.040371","","","0.119948","-0.040355","","","0.045056","-0.060361","-0.008341","","0.104009","1.024014","0.018063","","0.071443","0.058118","0.213565","","","-0.033934","-0.117534","0.30931","","-0.114061","0.33469","0.204535","","0.04913","0.024645","0.01373","","0.152153","1.268403","0.037247","","","-0.065837","0.020961","0.43816","","0.075334","-0.098067","0.074831","","0.827666","-0.097024","0.124792","","0.864355","1.642553","0.010261","","","0.083269","0.302636","0.320095","","0.349505","0.31817","0.08207","","0.005174","0.310821","0.185721","","0.126817","0.78346","0.039359","","","0.031149","-0.044546","-0.133281","","-0.009328","0.079516","0.228871","","0.644018","0.136295","0.122348","","0.090809","0.902894","0.120396","","","0.146604","0.308567","0.614802","","0.292613","-0.091164","0.378286","","0.079734","0.123053","0.042836","","0.415742","0.132243","-0.004216","","","0.014807","0.288665","0.354978","","0.124177","0.140071","0.185642","","0.389118","0.063818","1.679515","","0.180001","0.005546","0.009337","","","-0.007514","0.045553","0.175672","","-0.129705","0.088423","0.059175","","0.04404","0.906848","0.034918","","0.12973","-0.00224","0.090744","","0.106867","-0.02544","-0.13336","","0.039422","-0.007496","","-0.067148","0.582233"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.VEN.M","OBS_VALUE","Japan","Trade balance goods, US dollar","Venezuela, República Bolivariana de","Monthly","Millions","","","-19.592048","-21.673617","6.036864","","4.663556","0.89657","7.314748","","14.009514","11.285033","2.42979","","1.1704","15.305371","7.704114","","","6.513734","-70.986831","16.542305","","-59.626674","0.710848","16.742751","","-0.647421","2.141509","3.560448","","1.701325","0.754593","1.268487","","","-0.294328","-12.190901","-1.688501","","0.839079","-0.000338","0.013243","","-0.606094","0.662211","0.28293","","0.127005","4.011792","-0.984589","","","0.923816","-3.374658","-1.135721","","1.508797","-3.547621","2.901543","","-0.119235","-0.83821","0.541662","","2.042721","-2.639286","1.976797","","","-2.756723","-0.609883","-7.862746","","-3.583951","-0.246589","-3.066409","","0.199639","0.088909","-2.643982","","-0.407946","0.600968","0.720019","","","0.116417","-0.248676","-1.073128","","-11.825958","0.664558","-16.078575","","-0.332271","-0.183701","-7.331161","","1.70884","1.924287","-2.328483","","","-7.960323","1.326673","1.669435","","1.960304","3.340213","-0.144033","","1.363677","0.418878","2.875644","","-3.29309","1.441591","2.787524","","","2.431719","3.651552","3.662027","","1.862526","2.59387","2.395667","","1.228415","5.275299","4.022475","","4.356474","7.956261","5.465233","","","2.493107","3.472934","6.675837","","3.404501","5.535327","4.590807","","5.325172","3.724102","4.413402","","4.98721","5.965149","3.374917","","2.863739","5.889421","7.59866","","4.125672","1.91192","-0.645599","2.644816","-1.243066"
